season,pos,name,team,proj_fpts
2022,RB,Tyler Allgeier,ATL,49.3
2022,RB,Sony Michel,LAC,49.2
2022,RB,Dontrell Hilliard,TEN,49
2022,RB,D'Ernest Johnson,CLE,43.9
2022,RB,Jeff Wilson,SF,43.8
2022,RB,Kyle Juszczyk,SF,41.6
2022,RB,Ke'Shawn Vaughn,TB,40.4
2022,RB,Ronald Jones,KC,38.2
2022,RB,Chuba Hubbard,CAR,37
2022,RB,Tyrion Davis-Price,SF,35.8
2022,RB,Mike Davis,BAL,35.6
2022,RB,Travis Homer,SEA,33
2022,RB,Benny Snell,PIT,32.9
2022,RB,Joshua Kelley,LAC,31.2
2022,RB,Brandon Bolden,LV,30.4
2022,RB,Chris Evans,CIN,28.3
2022,RB,Darrel Williams,ARI,27.7
2022,RB,Kenyan Drake,BAL,27.5
2022,RB,Hassan Haskins,TEN,26.5
2022,RB,Snoop Conner,JAC,26
2022,RB,Craig Reynolds,DET,26
2022,RB,Gary Brightwell,NYG,24.7
2022,RB,Jaylen Warren,PIT,23.8
2022,RB,Myles Gaskin,MIA,23.4
2022,RB,Zack Moss,BUF,23.3
2022,RB,Tony Jones,NO,22.2
2022,RB,Kyren Williams,LAR,19.8
2022,RB,Giovani Bernard,TB,18.8
2022,RB,Ty Montgomery,NE,13.2
2022,WR,Cooper Kupp,LAR,215.3
2022,WR,Justin Jefferson,MIN,199.3
2022,WR,Ja'Marr Chase,CIN,195.5
2022,WR,Deebo Samuel,SF,173.7
2022,WR,Stefon Diggs,BUF,173.7
2022,WR,CeeDee Lamb,DAL,173
2022,WR,Tyreek Hill,MIA,172.1
2022,WR,Davante Adams,LV,170.6
2022,WR,Mike Evans,TB,161.5
2022,WR,Tee Higgins,CIN,150.7
2022,WR,Mike Williams,LAC,149.6
2022,WR,Michael Pittman Jr.,IND,145.3
2022,WR,A.J. Brown,PHI,144
2022,WR,Brandin Cooks,HOU,143.8
2022,WR,D.J. Moore,CAR,143.3
2022,WR,Courtland Sutton,DEN,142.4
2022,WR,Darnell Mooney,CHI,141.8
2022,WR,Keenan Allen,LAC,141
2022,WR,DK Metcalf,SEA,140.8
2022,WR,Diontae Johnson,PIT,139.5
2022,WR,Jerry Jeudy,DEN,138.9
2022,WR,Amon-Ra St. Brown,DET,137.9
2022,WR,Terry McLaurin,WAS,137.7
2022,WR,Gabe Davis,BUF,133.5
2022,WR,JuJu Smith-Schuster,KC,132.7
2022,WR,Chris Godwin,TB,130.8
2022,WR,Adam Thielen,MIN,123.3
2022,WR,Michael Thomas,NO,122.7
2022,WR,Rashod Bateman,BAL,122.4
2022,WR,Jaylen Waddle,MIA,120.7
2022,WR,Allen Robinson,LAR,119.9
2022,WR,Elijah Moore,NYJ,118.6
2022,WR,Christian Kirk,JAC,118.6
2022,WR,Drake London,ATL,118.5
2022,WR,Kadarius Toney,NYG,118.2
2022,WR,Amari Cooper,CLE,117.9
2022,WR,Tyler Lockett,SEA,117.4
2022,WR,Hunter Renfrow,LV,115.6
2022,WR,Allen Lazard,GB,114.5
2022,WR,Robert Woods,TEN,114.4
2022,WR,Marquise Brown,ARI,110.5
2022,WR,Russell Gage,TB,110.4
2022,WR,DeAndre Hopkins,ARI,108.1
2022,WR,Brandon Aiyuk,SF,108.1
2022,WR,Tyler Boyd,CIN,106.3
2022,WR,Nico Collins,HOU,104.4
2022,WR,Chris Olave,NO,104.2
2022,WR,Mecole Hardman,KC,101.8
2022,WR,Treylon Burks,TEN,101.3
2022,WR,Chase Claypool,PIT,100.7
2022,WR,Jakobi Meyers,NE,100.4
2022,WR,Kenny Golladay,NYG,100.2
2022,WR,DeVonta Smith,PHI,98.4
2022,WR,Van Jefferson,LAR,96.8
2022,WR,Robbie Chosen,CAR,95.9
2022,WR,Marquez Valdes-Scantling,KC,95.7
2022,WR,DeVante Parker,NE,95.5
2022,WR,Curtis Samuel,WAS,90.8
2022,WR,Garrett Wilson,NYJ,90.7
2022,WR,George Pickens,PIT,88.5
2022,WR,Michael Gallup,DAL,88.1
2022,WR,Rondale Moore,ARI,87.9
2022,WR,Jarvis Landry,NO,85.6
2022,WR,Skyy Moore,KC,84.4
2022,WR,Jahan Dotson,WAS,83.5
2022,WR,Jalen Tolbert,DAL,81.6
2022,WR,KJ Hamler,DEN,80.6
2022,WR,Romeo Doubs,GB,80.5
2022,WR,Corey Davis,NYJ,79.5
2022,WR,Josh Palmer,LAC,78.3
2022,WR,K.J. Osborn,MIN,77.3
2022,WR,Marvin Jones,JAC,73.5
2022,WR,Julio Jones,TB,71.9
2022,WR,Parris Campbell,IND,71.7
2022,WR,Isaiah McKenzie,BUF,70.9
2022,WR,Zay Jones,JAC,69
2022,WR,Christian Watson,GB,68.5
2022,WR,Alec Pierce,IND,68.5
2022,WR,Jameson Williams,DET,67.1
2022,WR,D.J. Chark,DET,66.6
2022,WR,Donovan Peoples-Jones,CLE,64.8
2022,WR,Wan'Dale Robinson,NYG,64.5
2022,WR,Velus Jones Jr.,CHI,63.7
2022,WR,Nick Westbrook-Ikhine,TEN,63.5
2022,WR,Cedrick Wilson,MIA,61.3
2022,WR,Randall Cobb,GB,61
2022,WR,Devin Duvernay,BAL,60.5
2022,WR,Sammy Watkins,GB,59.1
2022,WR,A.J. Green,ARI,57.8
2022,WR,Nelson Agholor,NE,56.3
2022,WR,Braxton Berrios,NYJ,55.7
2022,WR,Dee Eskridge,SEA,52.1
2022,WR,James Washington,DAL,50.5
2022,WR,Sterling Shepard,NYG,48.7
2022,WR,Olamide Zaccheaus,ATL,48.5
2022,WR,Anthony Schwartz,CLE,47.6
2022,WR,Byron Pringle,CHI,46.9
2022,WR,Jamison Crowder,BUF,45.1
2022,WR,Terrace Marshall Jr.,CAR,44.9
2022,WR,Quez Watkins,PHI,44.8
2022,WR,Bryan Edwards,ATL,44.5
2022,WR,Jalen Guyton,LAC,43.3
2022,WR,Josh Reynolds,DET,42.4
2022,WR,Laviska Shenault,CAR,40.1
2022,WR,Equanimeous St. Brown,CHI,39.8
2022,WR,Zach Pascal,PHI,38.6
2022,WR,Mack Hollins,LV,37.5
2022,WR,Phillip Dorsett,HOU,35.5
2022,WR,David Bell,CLE,34.7
2022,WR,Kendrick Bourne,NE,33.8
2022,WR,Antoine Wesley,ARI,33.1
2022,WR,Ben Skowronek,LAR,32.4
2022,WR,James Proche,BAL,31.7
2022,WR,Jauan Jennings,SF,31.5
2022,WR,Tyler Johnson,HOU,31.5
2022,WR,Trent Sherfield,MIA,25.8
2022,WR,Kyle Philips,TEN,25.5
2022,WR,Tutu Atwell,LAR,24.8
2022,WR,Marquise Goodwin,SEA,24.6
2022,WR,Miles Boykin,PIT,23.8
2022,WR,Marquez Callaway,NO,22.7
2022,WR,Breshad Perriman,TB,21.5
2022,WR,Simi Fehoko,DAL,21.5
2022,WR,Jalen Reagor,MIN,21.5
2022,WR,Noah Brown,DAL,20.5
2022,WR,Ashton Dulin,IND,20.4
2022,WR,Ray-Ray McCloud,SF,18.8
2022,WR,Kalif Raymond,DET,18.1
2022,WR,Deonte Harty,NO,17.8
2022,WR,Amari Rodgers,GB,17.7
2022,WR,Tylan Wallace,BAL,17.7
2022,WR,Odell Beckham Jr.,FA,16
2022,WR,Will Fuller,FA,16
2022,WR,Khalil Shakir,BUF,14.1
2022,TE,Mark Andrews,BAL,158.4
2022,TE,Travis Kelce,KC,149.4
2022,TE,Kyle Pitts,ATL,134.9
2022,TE,George Kittle,SF,119.3
2022,TE,Darren Waller,LV,118.5
2022,TE,Dalton Schultz,DAL,113.7
2022,TE,Dallas Goedert,PHI,102.7
2022,TE,T.J. Hockenson,DET,101.1
2022,TE,Zach Ertz,ARI,97.7
2022,TE,Hunter Henry,NE,96.7
2022,TE,Dawson Knox,BUF,96.5
2022,TE,Cole Kmet,CHI,91.7
2022,TE,Tyler Higbee,LAR,89
2022,TE,Albert Okwuegbunam,DEN,87.4
2022,TE,Pat Freiermuth,PIT,86.7
2022,TE,Mike Gesicki,MIA,85.2
2022,TE,Irv Smith,MIN,84.4
2022,TE,David Njoku,CLE,81.6
2022,TE,Logan Thomas,WAS,80.7
2022,TE,Austin Hooper,TEN,80.6
2022,TE,Robert Tonyan,GB,76.3
2022,TE,Noah Fant,SEA,75.5
2022,TE,Evan Engram,JAC,74.1
2022,TE,Gerald Everett,LAC,72.2
2022,TE,Mo Alie-Cox,IND,62.6
2022,TE,Brevin Jordan,HOU,61.5
2022,TE,Hayden Hurst,CIN,60.2
2022,TE,C.J. Uzomah,NYJ,58.7
2022,TE,Jonnu Smith,NE,58.2
2022,TE,Isaiah Likely,BAL,56.4
2022,TE,Cameron Brate,TB,54.5
2022,TE,Harrison Bryant,CLE,48.5
2022,TE,Taysom Hill,NO,45.9
2022,TE,Daniel Bellinger,NYG,44.5
2022,TE,Dan Arnold,JAC,43.6
2022,TE,Tommy Tremble,CAR,40.8
2022,TE,Foster Moreau,LV,39.7
2022,TE,Adam Trautman,NO,38.5
2022,TE,Tyler Conklin,NYJ,37.5
2022,TE,Donald Parham,LAC,37.5
2022,TE,Will Dissly,SEA,36.5
2022,TE,Greg Dulcich,DEN,35.6
2022,TE,Kyle Rudolph,TB,35.1
2022,TE,Trey McBride,ARI,34.4
2022,TE,Geoff Swaim,TEN,31.1
2022,TE,Kylen Granson,IND,28.5
2022,TE,Rob Gronkowski,FA,27.5
2022,TE,Pharaoh Brown,HOU,27.5
2022,TE,John Bates,WAS,26.5
2022,TE,Jody Fortson,KC,26.5
2022,TE,O.J. Howard,HOU,24.9
2022,TE,Ian Thomas,CAR,23.8
2022,TE,Jelani Woods,IND,23.6
2022,TE,Marcedes Lewis,GB,22.6
2022,TE,Ryan Griffin,CHI,20.6
2022,TE,Ross Dwelley,SF,20.5
2022,TE,Cade Otton,TB,19.5
2022,TE,Zach Gentry,PIT,18.5
2022,TE,Josiah Deguara,GB,16.1
2022,TE,Nick Boyle,BAL,16.1
2022,TE,Noah Gray,KC,16
2022,TE,Nick Vannett,NO,14
2022,TE,Brock Wright,DET,13.8
2022,TE,Ben Ellefson,MIN,12.8
2022,TE,Maxx Williams,ARI,8.7
2022,TE,Tre' McKitty,LAC,8.2
2022,TE,Tommy Sweeney,BUF,7.3
2023,QB,Josh Allen,BUF,446.5
2023,QB,Patrick Mahomes,KC,443.5
2023,QB,Jalen Hurts,PHI,413.1
2023,QB,Joe Burrow,CIN,400.1
2023,QB,Lamar Jackson,BAL,396.1
2023,QB,Justin Herbert,LAC,383.1
2023,QB,Justin Fields,CHI,375.8
2023,QB,Geno Smith,SEA,362.9
2023,QB,Kirk Cousins,MIN,357.2
2023,QB,Trevor Lawrence,JAC,348.3
2023,QB,Dak Prescott,DAL,342.9
2023,QB,Daniel Jones,NYG,340.8
2023,QB,Deshaun Watson,CLE,333
2023,QB,Aaron Rodgers,NYJ,329.3
2023,QB,Jared Goff,DET,324.2
2023,QB,Tua Tagovailoa,MIA,323.7
2023,QB,Russell Wilson,DEN,309.5
2023,QB,Anthony Richardson,IND,308.9
2023,QB,Matthew Stafford,LAR,297
2023,QB,Jordan Love,GB,295.2
2023,QB,Jimmy Garoppolo,LV,290.2
2023,QB,Kenny Pickett,PIT,288.2
2023,QB,Derek Carr,NO,287.1
2023,QB,Brock Purdy,SF,283.6
2023,QB,Bryce Young,CAR,263.6
2023,QB,C.J. Stroud,HOU,262.4
2023,QB,Mac Jones,NE,245.9
2023,QB,Ryan Tannehill,TEN,243.1
2023,QB,Sam Howell,WAS,232.3
2023,QB,Kyler Murray,ARI,217.6
2023,QB,Desmond Ridder,ATL,200.5
2023,QB,Baker Mayfield,TB,185.8
2023,QB,Kyle Trask,TB,99.4
2023,QB,Joshua Dobbs,ARI,94.9
2023,QB,Jacoby Brissett,WAS,94.3
2023,QB,Taylor Heinicke,ATL,67.7
2023,QB,Will Levis,TEN,54.9
2023,QB,Bailey Zappe,NE,48.3
2023,QB,Sam Darnold,SF,44.7
2023,QB,Brian Hoyer,LV,43.9
2023,QB,Mitchell Trubisky,PIT,40.7
2023,QB,Gardner Minshew,IND,38.8
2023,QB,Mike White,MIA,37.5
2023,QB,Marcus Mariota,PHI,36.5
2023,QB,Jarrett Stidham,DEN,36.1
2023,QB,Clayton Tune,ARI,31.2
2023,QB,Tyler Huntley,BAL,30.1
2023,QB,Dorian Thompson-Robinson,CLE,28.6
2023,QB,Stetson Bennett,LAR,27.7
2023,QB,Andy Dalton,CAR,26.5
2023,QB,Tyson Bagent,CHI,26.3
2023,QB,Easton Stick,LAC,23.3
2023,QB,Davis Mills,HOU,23.2
2023,QB,Blaine Gabbert,KC,19.1
2023,QB,Nick Mullens,MIN,17.2
2023,QB,Zach Wilson,NYJ,17
2023,QB,Cooper Rush,DAL,16.1
2023,QB,Jameis Winston,NO,16
2023,QB,Hendon Hooker,DET,15.9
2023,QB,Kyle Allen,BUF,15.9
2023,QB,Drew Lock,SEA,15
2023,QB,Tyrod Taylor,NYG,14.7
2023,QB,C.J. Beathard,JAC,13.4
2023,QB,Sean Clifford,GB,10.6
2023,QB,Nate Sudfeld,DET,0
2023,RB,Christian McCaffrey,SF,249.9
2023,RB,Austin Ekeler,LAC,232.8
2023,RB,Nick Chubb,CLE,225.6
2023,RB,Derrick Henry,TEN,222.7
2023,RB,Tony Pollard,DAL,222.7
2023,RB,Bijan Robinson,ATL,209.9
2023,RB,Saquon Barkley,NYG,208.6
2023,RB,Josh Jacobs,LV,203.9
2023,RB,Aaron Jones,GB,194.5
2023,RB,Najee Harris,PIT,190.8
2023,RB,Kenneth Walker,SEA,182.2
2023,RB,Rhamondre Stevenson,NE,180.9
2023,RB,Alexander Mattison,MIN,175.3
2023,RB,Joe Mixon,CIN,173.8
2023,RB,Travis Etienne,JAC,173
2023,RB,Breece Hall,NYJ,167.2
2023,RB,Jahmyr Gibbs,DET,165
2023,RB,James Conner,ARI,162.8
2023,RB,J.K. Dobbins,BAL,162.7
2023,RB,Dameon Pierce,HOU,161.3
2023,RB,Alvin Kamara,NO,158.2
2023,RB,Cam Akers,LAR,158
2023,RB,Miles Sanders,CAR,157
2023,RB,Rachaad White,TB,156.2
2023,RB,Isiah Pacheco,KC,154.2
2023,RB,Samaje Perine,DEN,149.9
2023,RB,D'Andre Swift,PHI,146.8
2023,RB,Jonathan Taylor,IND,146.5
2023,RB,AJ Dillon,GB,142.1
2023,RB,James Cook,BUF,141.1
2023,RB,David Montgomery,DET,136.7
2023,RB,Javonte Williams,DEN,127.3
2023,RB,Raheem Mostert,MIA,123.2
2023,RB,Rashaad Penny,PHI,122.9
2023,RB,Khalil Herbert,CHI,119.6
2023,RB,Antonio Gibson,WAS,119.4
2023,RB,Brian Robinson Jr.,WAS,113
2023,RB,Jamaal Williams,NO,108.2
2023,RB,Dalvin Cook,NYJ,105.8
2023,RB,Elijah Mitchell,SF,95.2
2023,RB,De'Von Achane,MIA,92
2023,RB,Jerick McKinnon,KC,91.1
2023,RB,Ezekiel Elliott,NE,88.4
2023,RB,Devin Singletary,HOU,88.1
2023,RB,Leonard Fournette,FA,88
2023,RB,D'Onta Foreman,CHI,87.7
2023,RB,Gus Edwards,BAL,86.5
2023,RB,Damien Harris,BUF,85.5
2023,RB,Tyler Allgeier,ATL,84
2023,RB,Zach Charbonnet,SEA,81
2023,RB,Chuba Hubbard,CAR,75.9
2023,RB,Cordarrelle Patterson,ATL,75.3
2023,RB,Jaylen Warren,PIT,74.3
2023,RB,Joshua Kelley,LAC,74
2023,RB,Jeff Wilson,MIA,71.1
2023,RB,Tank Bigsby,JAC,70.7
2023,RB,Tyjae Spears,TEN,68
2023,RB,Chase Edmonds,TB,67.4
2023,RB,Jerome Ford,CLE,63.4
2023,RB,Clyde Edwards-Helaire,KC,63.3
2023,RB,Kyren Williams,LAR,58.4
2023,RB,Kenneth Gainwell,PHI,57.5
2023,RB,Deuce Vaughn,DAL,56
2023,RB,Chase Brown,CIN,55.9
2023,RB,Zamir White,LV,54.4
2023,RB,Roschon Johnson,CHI,49
2023,RB,Michael Carter,NYJ,48.4
2023,RB,Kendre Miller,NO,48.3
2023,RB,Keaontay Ingram,ARI,46.7
2023,RB,Matt Breida,NYG,42.6
2023,RB,Rico Dowdle,DAL,37.5
2023,RB,Ty Chandler,MIN,37
2023,RB,Deon Jackson,IND,36.9
2023,RB,Ameer Abdullah,LV,36.1
2023,RB,Sean Tucker,TB,34.7
2023,RB,Ronald Jones,DAL,33.9
2023,RB,Zach Evans,LAR,33
2023,RB,Isaiah Spiller,LAC,31.8
2023,RB,Mike Boone,HOU,30.5
2023,RB,DeeJay Dallas,SEA,29.9
2023,RB,Trayveon Williams,CIN,29.2
2023,RB,Evan Hull,IND,29.1
2023,RB,Zack Moss,IND,28.6
2023,RB,Chris Evans,CIN,28
2023,RB,Pierre Strong Jr.,CLE,27.6
2023,RB,Israel Abanikanda,NYJ,27.6
2023,RB,Anthony McFarland Jr.,PIT,26.3
2023,RB,D'Ernest Johnson,JAC,24.9
2023,RB,Jordan Mason,SF,24.9
2023,RB,Ke'Shawn Vaughn,TB,24.3
2023,RB,Jaleel McLaughlin,DEN,23.8
2023,RB,Kene Nwangwu,MIN,21.3
2023,RB,Latavius Murray,BUF,21.1
2023,RB,Boston Scott,PHI,20.4
2023,RB,Justice Hill,BAL,18
2023,RB,Eric Gray,NYG,17.1
2023,RB,Chris Rodriguez Jr.,WAS,15
2023,WR,Justin Jefferson,MIN,213.2
2023,WR,Ja'Marr Chase,CIN,206.5
2023,WR,Tyreek Hill,MIA,204.1
2023,WR,Davante Adams,LV,193.5
2023,WR,A.J. Brown,PHI,179.5
2023,WR,CeeDee Lamb,DAL,179.4
2023,WR,Stefon Diggs,BUF,176
2023,WR,Jaylen Waddle,MIA,160.2
2023,WR,Cooper Kupp,LAR,156.7
2023,WR,Garrett Wilson,NYJ,154.5
2023,WR,Amon-Ra St. Brown,DET,153.6
2023,WR,Amari Cooper,CLE,151.9
2023,WR,DK Metcalf,SEA,150.8
2023,WR,Chris Olave,NO,147.6
2023,WR,Christian Watson,GB,146.8
2023,WR,DeVonta Smith,PHI,144.8
2023,WR,Tee Higgins,CIN,143.7
2023,WR,Deebo Samuel,SF,143
2023,WR,Mike Williams,LAC,140.1
2023,WR,Calvin Ridley,JAC,139.5
2023,WR,Keenan Allen,LAC,139.1
2023,WR,Christian Kirk,JAC,130.1
2023,WR,Diontae Johnson,PIT,128.9
2023,WR,D.J. Moore,CHI,128
2023,WR,George Pickens,PIT,125.7
2023,WR,Drake London,ATL,125.5
2023,WR,Terry McLaurin,WAS,124.5
2023,WR,Chris Godwin,TB,124.3
2023,WR,DeAndre Hopkins,TEN,123.5
2023,WR,Marquise Brown,ARI,123.5
2023,WR,Brandon Aiyuk,SF,121.5
2023,WR,Mike Evans,TB,118.5
2023,WR,Brandin Cooks,DAL,118.1
2023,WR,Gabe Davis,BUF,116.5
2023,WR,Jahan Dotson,WAS,115.8
2023,WR,Michael Pittman Jr.,IND,115.6
2023,WR,Tyler Lockett,SEA,115.5
2023,WR,Kadarius Toney,KC,115.3
2023,WR,Treylon Burks,TEN,111.8
2023,WR,JuJu Smith-Schuster,NE,111.7
2023,WR,Courtland Sutton,DEN,111.4
2023,WR,Jerry Jeudy,DEN,111.2
2023,WR,Tyler Boyd,CIN,107.8
2023,WR,Jaxon Smith-Njigba,SEA,106.7
2023,WR,Michael Gallup,DAL,99
2023,WR,Zay Flowers,BAL,98.8
2023,WR,Odell Beckham Jr.,BAL,97.7
2023,WR,Michael Thomas,NO,95.9
2023,WR,Adam Thielen,CAR,95.6
2023,WR,Jakobi Meyers,LV,95.5
2023,WR,Jordan Addison,MIN,94.1
2023,WR,Curtis Samuel,WAS,93.6
2023,WR,Nico Collins,HOU,92.8
2023,WR,Elijah Moore,CLE,92.5
2023,WR,Skyy Moore,KC,91.6
2023,WR,Rashod Bateman,BAL,90.1
2023,WR,Alec Pierce,IND,86
2023,WR,Quentin Johnston,LAC,85.7
2023,WR,Van Jefferson,LAR,85.5
2023,WR,DeVante Parker,NE,85.3
2023,WR,Darnell Mooney,CHI,85.1
2023,WR,D.J. Chark,CAR,83.5
2023,WR,Marquez Valdes-Scantling,KC,82.9
2023,WR,Romeo Doubs,GB,82.5
2023,WR,K.J. Osborn,MIN,81.9
2023,WR,Hunter Renfrow,LV,81.7
2023,WR,Allen Lazard,NYJ,81.5
2023,WR,Rondale Moore,ARI,80
2023,WR,Jonathan Mingo,CAR,77.8
2023,WR,Marvin Mims,DEN,77.7
2023,WR,Zay Jones,JAC,73.6
2023,WR,Chase Claypool,CHI,73.5
2023,WR,Jameson Williams,DET,72.2
2023,WR,Jayden Reed,GB,71.2
2023,WR,Donovan Peoples-Jones,CLE,70.2
2023,WR,Robert Woods,HOU,70.2
2023,WR,Rashee Rice,KC,69.6
2023,WR,Rashid Shaheed,NO,67.6
2023,WR,Mecole Hardman,NYJ,67.4
2023,WR,Josh Reynolds,DET,66.9
2023,WR,Tank Dell,HOU,66.7
2023,WR,Isaiah Hodgins,NYG,64.5
2023,WR,Michael Wilson,ARI,63.9
2023,WR,Mack Hollins,ATL,62.8
2023,WR,Tutu Atwell,LAR,62.3
2023,WR,Darius Slayton,NYG,62.1
2023,WR,Josh Palmer,LAC,58.5
2023,WR,Allen Robinson,PIT,55.8
2023,WR,Kendrick Bourne,NE,54.5
2023,WR,Parris Campbell,NYG,50.9
2023,WR,John Metchie,HOU,49.8
2023,WR,Deonte Harty,BUF,48.1
2023,WR,Marvin Jones,DET,47.6
2023,WR,Jauan Jennings,SF,46.5
2023,WR,Quez Watkins,PHI,46.5
2023,WR,Josh Downs,IND,45.6
2023,WR,Puka Nacua,LAR,45.5
2023,WR,Noah Brown,HOU,44.4
2023,WR,Jalin Hyatt,NYG,43.7
2023,WR,Tyquan Thornton,NE,43.7
2023,WR,Trey Palmer,TB,43.3
2023,WR,Khalil Shakir,BUF,43.2
2023,WR,Kyle Philips,TEN,42.5
2023,WR,Wan'Dale Robinson,NYG,42
2023,WR,Braxton Berrios,MIA,40.7
2023,WR,Isaiah McKenzie,IND,40
2023,WR,Randall Cobb,NYJ,38.9
2023,WR,Cedrick Wilson,MIA,38.8
2023,WR,Nelson Agholor,BAL,37.6
2023,WR,Tyler Scott,CHI,36.7
2023,WR,Greg Dortch,ARI,35.5
2023,WR,Nick Westbrook-Ikhine,TEN,35.1
2023,WR,Laviska Shenault,CAR,33.8
2023,WR,Jamal Agnew,JAC,33.5
2023,WR,Samori Toure,GB,30.1
2023,WR,Richie James,KC,29.6
2023,WR,Terrace Marshall Jr.,CAR,29.5
2023,WR,Justin Watson,KC,28.1
2023,WR,Charlie Jones,CIN,28.1
2023,WR,Ben Skowronek,LAR,27.8
2023,WR,Tre'Quan Smith,NO,27.7
2023,WR,Kalif Raymond,DET,27.5
2023,WR,Justyn Ross,KC,27.1
2023,WR,Scotty Miller,ATL,24.8
2023,WR,Dyami Brown,WAS,24.5
2023,WR,Calvin Austin,PIT,24.2
2023,WR,Olamide Zaccheaus,PHI,23.5
2023,WR,Jalen Tolbert,DAL,21.5
2023,WR,Trenton Irwin,CIN,20.4
2023,WR,Dareke Young,SEA,19.9
2023,WR,David Bell,CLE,19.4
2023,WR,DeAndre Carter,LV,18.8
2023,WR,Deven Thompkins,TB,17.7
2023,WR,Trent Sherfield,BUF,11.7
2023,WR,Tim Jones,JAC,11.5
2023,WR,Equanimeous St. Brown,CHI,10.1
2023,WR,Ray-Ray McCloud,SF,9.3
2023,WR,Marquise Goodwin,CLE,8.2
2023,TE,Travis Kelce,KC,160.7
2023,TE,Mark Andrews,BAL,130.7
2023,TE,T.J. Hockenson,MIN,123.7
2023,TE,George Kittle,SF,113.4
2023,TE,Darren Waller,NYG,108.8
2023,TE,Kyle Pitts,ATL,108.7
2023,TE,Dallas Goedert,PHI,89.8
2023,TE,Tyler Higbee,LAR,87.9
2023,TE,David Njoku,CLE,87.8
2023,TE,Cole Kmet,CHI,87.1
2023,TE,Pat Freiermuth,PIT,86.7
2023,TE,Evan Engram,JAC,84.6
2023,TE,Chigoziem Okonkwo,TEN,81.5
2023,TE,Greg Dulcich,DEN,78.6
2023,TE,Dalton Schultz,HOU,77.5
2023,TE,Noah Fant,SEA,76.9
2023,TE,Sam LaPorta,DET,75.6
2023,TE,Dalton Kincaid,BUF,75.5
2023,TE,Gerald Everett,LAC,74.3
2023,TE,Jake Ferguson,DAL,73.3
2023,TE,Dawson Knox,BUF,71.7
2023,TE,Tyler Conklin,NYJ,70.6
2023,TE,Taysom Hill,NO,70.1
2023,TE,Juwan Johnson,NO,66.5
2023,TE,Hunter Henry,NE,63.5
2023,TE,Hayden Hurst,CAR,63.4
2023,TE,Michael Mayer,LV,61.8
2023,TE,Cade Otton,TB,59.7
2023,TE,Luke Musgrave,GB,59.7
2023,TE,Irv Smith,CIN,58.7
2023,TE,Logan Thomas,WAS,56.9
2023,TE,Trey McBride,ARI,53.5
2023,TE,Mike Gesicki,NE,50.5
2023,TE,Jelani Woods,IND,47.5
2023,TE,Zach Ertz,ARI,46.4
2023,TE,Adam Trautman,DEN,40.8
2023,TE,Will Dissly,SEA,38.7
2023,TE,Austin Hooper,LV,36.5
2023,TE,Jonnu Smith,ATL,36.5
2023,TE,Isaiah Likely,BAL,36.5
2023,TE,Durham Smythe,MIA,36.4
2023,TE,Noah Gray,KC,35.9
2023,TE,C.J. Uzomah,NYJ,35.5
2023,TE,Jordan Akins,CLE,34.8
2023,TE,Robert Tonyan,CHI,30.8
2023,TE,Darnell Washington,PIT,30.7
2023,TE,Donald Parham,LAC,28.8
2023,TE,Colby Parkinson,SEA,24.8
2023,TE,Daniel Bellinger,NYG,24.5
2023,TE,Ian Thomas,CAR,24
2023,TE,Kylen Granson,IND,23.6
2023,TE,Peyton Hendershot,DAL,22.6
2023,TE,Tucker Kraft,GB,21.5
2023,TE,Mo Alie-Cox,IND,20
2023,TE,Hunter Long,LAR,20
2023,TE,Brevin Jordan,HOU,18.9
2023,TE,Brock Wright,DET,18.1
2023,TE,Harrison Bryant,CLE,17.7
2023,TE,Foster Moreau,NO,17.7
2023,TE,Ko Kieft,TB,17.3
2023,TE,Luke Schoonmaker,DAL,17.1
2023,TE,Brenton Strange,JAC,17.1
2023,TE,Jack Stoll,PHI,16.5
2023,TE,James Mitchell,DET,14.7
2023,TE,Drew Sample,CIN,14.1
2023,TE,Josh Oliver,MIN,13.5
2023,TE,Jeremy Ruckert,NYJ,8.8
2023,TE,Tommy Tremble,CAR,7.7
2023,TE,Teagan Quitoriano,HOU,7.7
2023,TE,Charlie Kolar,BAL,6.5
2023,TE,Quintin Morris,BUF,5.2
2023,TE,Johnny Mundt,MIN,4.2
2024,QB,Jalen Hurts,PHI,408.9
2024,QB,Josh Allen,BUF,402.6
2024,QB,Patrick Mahomes,KC,399.3
2024,QB,Lamar Jackson,BAL,371.9
2024,QB,Dak Prescott,DAL,360.8
2024,QB,Joe Burrow,CIN,355.8
2024,QB,C.J. Stroud,HOU,351.7
2024,QB,Anthony Richardson,IND,349.9
2024,QB,Brock Purdy,SF,347.5
2024,QB,Kyler Murray,ARI,344.1
2024,QB,Trevor Lawrence,JAC,340.6
2024,QB,Jordan Love,GB,339.8
2024,QB,Jared Goff,DET,335.5
2024,QB,Tua Tagovailoa,MIA,332.2
2024,QB,Caleb Williams,CHI,330.6
2024,QB,Jayden Daniels,WAS,326.8
2024,QB,Deshaun Watson,CLE,322.5
2024,QB,Baker Mayfield,TB,319.6
2024,QB,Kirk Cousins,ATL,313.9
2024,QB,Justin Herbert,LAC,311.4
2024,QB,Will Levis,TEN,307.5
2024,QB,Aaron Rodgers,NYJ,306.2
2024,QB,Matthew Stafford,LAR,306.1
2024,QB,Geno Smith,SEA,299.1
